id,type,X,Y,Z,u,v,w,nw,pw,mass,rho,energy,fx,fy,fz,sxx,syy,szz,sxy,sxz,syz,exx,eyy,ezz,exy,exz,eyz,nx,ny,nz,bc,young,poisson,phi,cohesion,psi,h_mod
5332,200,4.65,-0.35,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5333,200,4.65,-0.25,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5334,200,4.65,-0.15,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5335,200,4.65,-0.05,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5336,200,4.75,-0.45,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5337,200,4.75,-0.35,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5338,200,4.75,-0.25,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5339,200,4.75,-0.15,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5340,200,4.75,-0.05,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5341,200,4.85,-0.45,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5342,200,4.85,-0.35,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5343,200,4.85,-0.25,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5344,200,4.85,-0.15,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5345,200,4.85,-0.05,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5346,200,4.95,-0.45,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5347,200,4.95,-0.35,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5348,200,4.95,-0.25,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5349,200,4.95,-0.15,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5350,200,4.95,-0.05,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5351,200,5.05,-0.45,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5352,200,5.05,-0.35,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5353,200,5.05,-0.25,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5354,200,5.05,-0.15,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5355,200,5.05,-0.05,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5356,200,5.15,-0.45,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5357,200,5.15,-0.35,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5358,200,5.15,-0.25,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5359,200,5.15,-0.15,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5360,200,5.15,-0.05,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5361,200,5.25,-0.45,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5362,200,5.25,-0.35,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5363,200,5.25,-0.25,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5364,200,5.25,-0.15,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5365,200,5.25,-0.05,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5366,200,5.35,-0.45,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5367,200,5.35,-0.35,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5368,200,5.35,-0.25,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5369,200,5.35,-0.15,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5370,200,5.35,-0.05,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5371,200,5.45,-0.45,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5372,200,5.45,-0.35,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5373,200,5.45,-0.25,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5374,200,5.45,-0.15,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5375,200,5.45,-0.05,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5376,200,5.55,-0.45,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5377,200,5.55,-0.35,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5378,200,5.55,-0.25,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5379,200,5.55,-0.15,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5380,200,5.55,-0.05,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5381,200,5.65,-0.45,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5382,200,5.65,-0.35,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5383,200,5.65,-0.25,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5384,200,5.65,-0.15,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5385,200,5.65,-0.05,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5386,200,5.75,-0.45,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5387,200,5.75,-0.35,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5388,200,5.75,-0.25,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5389,200,5.75,-0.15,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5390,200,5.75,-0.05,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5391,200,5.85,-0.45,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5392,200,5.85,-0.35,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5393,200,5.85,-0.25,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5394,200,5.85,-0.15,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5395,200,5.85,-0.05,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5396,200,5.95,-0.45,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5397,200,5.95,-0.35,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5398,200,5.95,-0.25,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5399,200,5.95,-0.15,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5400,200,5.95,-0.05,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5401,200,6.05,-0.45,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5402,200,6.05,-0.35,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5403,200,6.05,-0.25,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5404,200,6.05,-0.15,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5405,200,6.05,-0.05,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5406,200,6.15,-0.45,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5407,200,6.15,-0.35,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5408,200,6.15,-0.25,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5409,200,6.15,-0.15,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5410,200,6.15,-0.05,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5411,200,6.25,-0.45,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5412,200,6.25,-0.35,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5413,200,6.25,-0.25,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5414,200,6.25,-0.15,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5415,200,6.25,-0.05,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5416,200,6.35,-0.45,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5417,200,6.35,-0.35,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5418,200,6.35,-0.25,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5419,200,6.35,-0.15,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5420,200,6.35,-0.05,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5421,200,6.45,-0.45,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5422,200,6.45,-0.35,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5423,200,6.45,-0.25,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5424,200,6.45,-0.15,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5425,200,6.45,-0.05,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5426,200,6.55,-0.45,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5427,200,6.55,-0.35,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5428,200,6.55,-0.25,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5429,200,6.55,-0.15,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5430,200,6.55,-0.05,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5431,200,6.65,-0.45,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5432,200,6.65,-0.35,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5433,200,6.65,-0.25,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5434,200,6.65,-0.15,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5435,200,6.65,-0.05,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5436,200,6.75,-0.45,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5437,200,6.75,-0.35,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5438,200,6.75,-0.25,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5439,200,6.75,-0.15,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5440,200,6.75,-0.05,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5441,200,6.85,-0.45,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5442,200,6.85,-0.35,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5443,200,6.85,-0.25,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5444,200,6.85,-0.15,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5445,200,6.85,-0.05,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5446,200,6.95,-0.45,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5447,200,6.95,-0.35,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5448,200,6.95,-0.25,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5449,200,6.95,-0.15,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5450,200,6.95,-0.05,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5451,200,7.05,-0.45,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5452,200,7.05,-0.35,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5453,200,7.05,-0.25,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5454,200,7.05,-0.15,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5455,200,7.05,-0.05,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5456,200,7.15,-0.45,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5457,200,7.15,-0.35,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5458,200,7.15,-0.25,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5459,200,7.15,-0.15,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5460,200,7.15,-0.05,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5461,200,7.25,-0.45,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5462,200,7.25,-0.35,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5463,200,7.25,-0.25,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5464,200,7.25,-0.15,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5465,200,7.25,-0.05,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5466,200,7.35,-0.45,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5467,200,7.35,-0.35,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5468,200,7.35,-0.25,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5469,200,7.35,-0.15,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5470,200,7.35,-0.05,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5471,200,7.45,-0.45,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5472,200,7.45,-0.35,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5473,200,7.45,-0.25,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5474,200,7.45,-0.15,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5475,200,7.45,-0.05,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5476,200,7.55,-0.45,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5477,200,7.55,-0.35,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5478,200,7.55,-0.25,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5479,200,7.55,-0.15,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
5480,200,7.55,-0.05,0,0,0,0,0.3,0,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,0.3,23.1,0,23.1,0
